transaction_id,amount,source_balance,source_monthly_sent,source_monthly_limit,average_transaction_amount_30d,transaction_count_24h,login_count_24h,geo_distance_km,hour_of_day,day_of_week,source_account_age_days,destination_account_age_days,amount_over_avg_ratio,amount_pct_of_balance,amount_pct_of_limit,last_login_ip_same,known_device,isFraud
txn_532,1087.89,5285.62,6344.8,11072.83,956.66,12,4,703.4,13,3,1061,428,1.137175171952418,0.2058206984232692,0.5730061781857032,False,False,0
txn_533,689.27,3139.73,9543.01,17110.63,223.81,11,5,211.92,11,5,817,436,3.0797104687011303,0.21953161577587882,0.5577240580855293,False,True,0
txn_534,2445.63,7270.52,190.06,13728.11,873.48,9,4,559.44,3,1,684,382,2.7998694875669736,0.3363762151813075,0.013844586035513992,True,True,0
txn_535,465.0,4648.24,5333.13,11625.45,583.45,6,7,2910.2,12,5,824,725,0.796983460450767,0.1000378637936079,0.45874611305368823,False,True,1
txn_536,3882.36,1803.4,7639.02,7425.59,962.55,7,5,133.74,18,4,923,339,4.033411251363566,2.1528002661639127,1.0287424972291765,True,True,0
txn_537,2268.6,859.72,5615.15,8657.38,446.0,11,1,2097.07,1,4,249,63,5.0865470852017935,2.638766109896245,0.6485969196223338,True,True,0
txn_538,4748.9,17410.16,3372.29,19582.5,688.6,10,7,1237.05,3,4,669,103,6.896456578565204,0.2727660170842772,0.1722093706115154,False,False,0
txn_539,4529.23,11001.52,7807.46,18421.82,906.27,7,6,2451.65,0,1,478,438,4.997660741280192,0.4116912935667071,0.42381588789815555,True,False,0
txn_540,4554.73,11740.52,1503.05,11100.79,605.55,8,10,1364.87,21,5,412,532,7.521641482949384,0.38794959678106244,0.13540027331388124,True,False,0
txn_541,2943.74,10901.29,8969.85,8045.77,351.35,11,6,431.9,4,4,112,105,8.378369147573643,0.27003593152736965,1.1148528978581291,False,False,0
txn_542,29.12,14295.7,6588.91,17613.57,719.19,3,10,1713.95,21,6,19,435,0.040489995689595236,0.0020369761536685855,0.3740814610553113,True,False,0
txn_543,2311.19,16775.85,2447.7,14369.97,794.78,8,8,838.81,22,6,659,48,2.9079619517350714,0.13776887609271662,0.1703343848317011,False,False,0
txn_544,1657.05,8630.73,2099.01,11813.9,872.05,10,5,967.04,0,5,560,131,1.9001777421019437,0.1919941882088769,0.17767291072380842,True,True,0
txn_545,4441.96,19792.01,2238.88,11047.78,610.48,11,4,2378.56,16,4,33,62,7.276176123705937,0.22443198037996143,0.2026542889159632,False,False,0
txn_546,4621.84,15239.2,834.92,19559.34,428.72,15,10,1227.74,3,0,979,434,10.780556073894383,0.3032862617460234,0.04268651191706877,True,False,0
txn_547,146.55,12559.5,1124.52,15876.46,843.22,15,10,2893.19,9,6,1027,569,0.1737980598183155,0.011668458139257137,0.07082939143864564,False,False,0
txn_548,2941.84,3109.35,4023.84,16229.03,304.07,11,5,2146.8,5,1,980,389,9.674877495313579,0.9461270040362134,0.24794088124798586,True,False,0
txn_549,1303.73,4792.28,1397.4,18238.75,439.84,10,7,1460.47,14,4,282,252,2.9641005820298294,0.27204796046975555,0.07661709272839422,True,True,0
txn_550,2951.15,3441.78,3119.32,7179.72,466.08,7,8,1047.13,23,1,1080,122,6.331852900789564,0.8574487619778138,0.43446262528343726,False,False,0
txn_551,1486.69,1924.08,4071.46,14749.41,764.06,15,5,2585.0,11,6,926,8,1.9457765096981914,0.7726757723171594,0.27604222812980317,False,False,0
txn_552,2525.24,6494.3,5732.06,18225.07,522.84,14,6,2951.71,6,0,511,176,4.829852344885624,0.38883944381996516,0.3145151157169767,False,False,0
txn_553,396.73,6352.57,4507.9,5948.27,867.85,9,0,2200.78,6,2,430,215,0.457141211038774,0.06245188955021354,0.7578506019397235,False,True,0
txn_554,4300.39,19727.87,5308.17,12804.03,623.42,14,3,2627.5,12,5,222,319,6.8980623014981886,0.2179855199775749,0.41457025639583783,True,True,0
txn_555,3646.23,9918.6,8449.03,10298.03,897.39,7,5,2222.85,8,2,186,575,4.0631498010898275,0.3676153892686468,0.8204510959863197,False,False,0
txn_556,33.55,9815.35,7260.15,7060.36,437.47,4,10,42.06,14,1,476,245,0.07669097309529795,0.003418115502758434,1.0282974239273919,True,True,1
txn_557,4103.06,8215.68,203.95,5642.2,770.6,12,5,975.73,15,5,1016,442,5.324500389307034,0.49941818571317287,0.03614724752756017,False,False,0
txn_558,1990.5,17141.53,4219.13,17386.04,250.08,7,10,1184.22,4,4,234,305,7.959452975047984,0.11612148973866394,0.24267343224794144,True,True,0
txn_559,4178.0,9942.42,2466.73,15329.83,971.06,11,1,1382.79,22,6,998,430,4.302514777665644,0.4202196245984378,0.16091046019427482,True,False,0
txn_560,2688.59,12035.85,7960.85,13378.85,321.1,5,2,2557.91,6,0,708,356,8.373061351603862,0.2233818134988389,0.5950324579466845,False,False,0
txn_561,2528.72,5679.72,8364.19,10265.36,869.09,15,8,2503.82,12,2,101,430,2.90961810629509,0.44521913052051854,0.8147975326729896,False,True,1
txn_562,967.78,13839.01,5030.36,15499.6,951.16,14,5,511.52,20,2,672,149,1.0174734008999538,0.06993130288944079,0.3245477302640068,False,False,0
txn_563,4220.16,8001.55,1787.33,19056.73,613.57,6,6,1760.19,22,6,750,306,6.878041625242433,0.5274178127987702,0.0937899629159882,False,True,0
txn_564,4523.76,17382.53,625.37,5641.35,250.86,0,6,2964.76,17,4,194,665,18.03300645778522,0.260247501370629,0.11085467131094506,False,True,0
txn_565,2989.16,12852.43,9426.43,5017.38,868.47,9,8,2886.93,5,3,607,425,3.4418690340483837,0.23257547405432277,1.8787554460694627,False,True,0
txn_566,4341.73,10869.64,3810.55,10584.29,51.41,0,8,2973.44,19,6,827,63,84.4530247033651,0.39943641187748624,0.36001942501575446,True,True,0
txn_567,2628.63,8719.42,6201.53,17913.3,683.74,4,8,2915.67,19,3,-14,104,3.8444876707520406,0.3014684462957399,0.3461969598008184,False,False,0
txn_568,4264.55,4336.9,5499.83,14888.73,966.42,15,1,2948.39,12,6,601,595,4.412729455102337,0.98331757707118,0.3693955092207327,True,True,0
txn_569,3412.82,14372.86,2027.71,6419.09,189.5,2,5,2517.59,8,6,800,30,18.009604221635886,0.23744891413399977,0.31588745445226657,False,False,0
txn_570,1728.81,1628.69,2637.2,11543.82,774.31,7,1,1249.35,23,5,345,107,2.2327104131420232,1.0614727173372465,0.22845124057720928,True,True,0
txn_571,4837.04,18631.08,4226.1,15287.99,882.91,6,2,2795.38,22,1,475,525,5.478519894439977,0.2596220938346032,0.27643267689212253,True,False,0
txn_572,4566.77,9760.45,8447.0,9047.4,126.67,3,9,379.77,4,3,461,298,36.05249861845741,0.4678851897197363,0.9336383933505759,True,True,0
txn_573,955.68,1536.07,8765.08,14699.52,614.74,12,4,2660.93,16,5,213,508,1.5546084523538406,0.622159146393068,0.596283416057123,False,True,0
txn_574,1112.01,9425.51,9630.72,9377.74,967.55,9,5,2448.79,0,0,78,79,1.1493049454808537,0.11797876189192945,1.0269766489580645,True,True,0
txn_575,1585.94,19537.36,6931.58,13071.11,84.11,14,1,2827.24,15,3,93,131,18.85554630840566,0.08117473394563032,0.5302977329392836,False,True,0
txn_576,1315.44,4940.28,1785.77,8043.17,971.6,6,10,1971.92,4,4,1056,543,1.3538904899135447,0.2662683086788603,0.22202315753614557,True,False,0
txn_577,1166.73,977.88,8776.03,19992.4,760.48,14,3,2564.45,7,0,422,578,1.5342020828950136,1.1931218554423857,0.4389683079570237,True,True,0
txn_578,4042.16,6697.55,1318.44,15303.83,520.14,2,9,200.9,7,0,306,575,7.771292344368824,0.6035281558181723,0.08615098311991182,True,False,0
txn_579,3796.21,14811.76,4867.12,16907.72,131.03,8,4,2104.22,7,3,874,208,28.972067465465923,0.2562970234462346,0.28786376873996017,False,False,0
txn_580,3861.57,6194.05,4240.46,6506.38,977.24,7,0,1140.16,22,2,858,140,3.9515062830011054,0.6234321647387412,0.6517387548836681,True,True,0
txn_581,2798.8,17830.7,5857.5,8211.26,513.76,12,2,2957.3,10,3,285,313,5.447679850513859,0.15696523411868296,0.7133497173393608,True,False,0
txn_582,2083.94,8132.91,8369.8,18451.84,129.22,0,2,1566.31,0,3,260,434,16.127070112985606,0.256235467993621,0.4536024591585446,False,False,0
txn_583,1687.71,7216.1,377.26,8528.14,114.4,5,8,2595.86,0,4,618,590,14.75270979020979,0.23388118235612035,0.044237078659590486,True,False,0
txn_584,607.84,7184.9,2688.6,7174.02,683.31,4,4,2766.37,19,3,959,497,0.8895523261769915,0.08459964648081394,0.37476895799008086,False,True,0
txn_585,2408.49,9419.67,639.42,8495.78,179.58,13,0,704.97,1,0,256,614,13.411794186435014,0.2556873011474924,0.07526324834211807,True,False,1
txn_586,82.89,11812.65,4538.76,5033.64,272.25,4,6,2080.65,2,5,742,85,0.30446280991735536,0.0070170537516983916,0.9016854602236155,False,True,0
txn_587,4318.17,19373.69,5511.71,11235.95,818.44,8,5,1036.39,11,3,962,368,5.276098431161722,0.22288836045172605,0.49054241074408483,True,False,0
txn_588,2200.52,1432.76,1915.31,9778.33,314.49,0,4,1208.07,17,1,22,682,6.9971064262774645,1.535860855970295,0.1958729149046923,False,True,0
txn_589,817.96,8766.82,7087.42,12951.71,612.94,6,7,2029.78,13,2,262,301,1.3344862466146767,0.09330179015880331,0.547218861447639,True,True,0
txn_590,4910.67,12142.63,9663.19,10844.22,552.94,10,9,1650.43,16,5,748,492,8.881017831952834,0.40441568259923927,0.8910912910287694,True,False,0
txn_591,2575.36,6638.72,393.99,10972.0,58.71,15,10,435.85,4,6,719,625,43.86578095724749,0.38793020341270606,0.03590867663142545,True,True,0
txn_592,1205.56,8266.21,1422.93,13338.49,428.34,2,4,2550.93,22,0,1042,446,2.8144931596395386,0.14584192755809494,0.10667849209318296,True,False,0
txn_593,4106.34,13118.45,5802.06,14572.77,632.61,12,5,113.42,5,6,937,231,6.491108265756153,0.31302021199150815,0.39814393557298994,True,True,0
txn_594,4673.57,15989.21,2126.52,19146.86,782.16,1,3,321.82,12,4,811,355,5.975209675769664,0.2922952416035564,0.11106364176684845,False,True,0
txn_595,852.45,11887.94,3493.24,12427.56,884.8,15,7,2506.24,4,6,449,75,0.9634380650994576,0.07170712503596081,0.281088162117101,True,True,0
txn_596,945.02,12248.29,3859.6,18181.98,955.0,11,2,350.21,0,6,-7,87,0.9895497382198952,0.07715526004038115,0.2122761107426144,True,False,0
txn_597,3814.05,4844.55,9989.51,19036.62,495.92,9,0,1984.97,19,2,1002,330,7.690857396354251,0.787286744898907,0.5247522932117151,True,False,0
txn_598,4833.41,10526.72,8402.89,5807.85,614.72,1,8,2249.69,9,5,924,175,7.862783055700156,0.45915631839737353,1.446815947381561,False,True,0
txn_599,4883.96,12868.87,108.94,11365.56,940.08,10,9,2227.44,20,2,125,488,5.1952599778742234,0.37951739352406233,0.009585097434706253,False,True,0
txn_600,4145.36,14350.65,3758.78,8142.96,281.72,0,6,482.19,5,4,511,243,14.714468266363763,0.2888621769745621,0.4615987306827002,False,True,1
txn_601,2833.19,1762.44,2993.6,9184.23,801.27,13,4,2886.37,22,0,926,585,3.5358742995494654,1.6075384126551826,0.32595002520625027,False,True,0
txn_602,2562.91,2540.34,1890.98,7027.75,366.72,11,10,1870.32,1,3,110,512,6.9887380017452,1.0088846374894698,0.2690733164953221,False,True,1
txn_603,3840.93,13525.73,3943.54,14543.39,756.8,8,2,392.24,7,4,526,331,5.075224630021141,0.2839721035389587,0.2711568623271466,False,False,1
txn_604,4220.58,15847.44,1625.74,6126.87,339.37,11,9,1470.82,20,0,30,329,12.43651471844889,0.2663256652178522,0.2653459270394182,True,True,0
txn_605,271.31,17795.94,1361.12,6545.04,505.55,2,0,2295.78,20,2,193,678,0.5366630402531896,0.015245612201434711,0.2079620598193441,False,True,0
txn_606,2718.46,6964.93,3528.37,17179.03,360.99,14,10,1701.45,7,6,377,420,7.530568713814787,0.39030686596993797,0.2053881971217234,True,True,0
txn_607,892.98,741.2,6203.81,10463.85,357.5,0,2,2921.03,12,1,636,528,2.497846153846154,1.2047760388559092,0.5928802496213154,True,True,0
txn_608,3939.6,9645.72,686.91,7305.13,616.92,0,1,2792.39,20,6,15,662,6.385917136743824,0.4084298528259166,0.09403118082771969,True,True,0
txn_609,185.99,19631.09,4463.43,5787.33,645.33,1,2,215.32,13,3,551,712,0.288209133311639,0.009474257415151172,0.7712416606621707,True,True,0
txn_610,865.83,18990.64,8084.11,8071.61,260.52,8,7,2249.59,23,4,82,567,3.323468447719945,0.04559246028569864,1.001548637756284,True,True,0
txn_611,1084.12,10556.37,7442.23,10054.34,707.17,3,10,95.15,20,6,955,-12,1.5330401459337923,0.10269818128769642,0.7402007491292317,False,False,0
txn_612,751.31,1684.15,6385.86,11976.39,418.53,12,7,225.21,4,4,810,607,1.7951162401739422,0.4461063444467535,0.5332040790254826,True,False,0
txn_613,251.11,4555.41,8992.58,13688.69,76.81,13,6,1103.72,12,4,695,292,3.26923577659159,0.05512346857911802,0.6569350317671011,False,False,0
txn_614,2210.22,16940.31,2268.73,14314.8,533.93,12,5,595.89,23,5,352,545,4.139531399247092,0.1304710480504784,0.15848841758180346,False,True,0
txn_615,2655.42,6646.52,9882.08,11284.81,534.53,9,4,2471.0,22,0,224,129,4.967766074869512,0.3995203504992086,0.8756975084206114,True,False,0
txn_616,2929.47,7180.65,5521.15,13703.82,514.15,10,3,2162.43,6,3,434,363,5.697695225128854,0.40796724530509076,0.4028913105980668,False,False,0
txn_617,3086.53,12652.97,3045.48,16152.02,851.57,0,3,1557.49,21,0,545,275,3.6245170684735255,0.24393719419235171,0.1885510295306717,False,True,0
txn_618,914.87,12435.69,1326.69,11222.06,701.4,15,2,276.96,22,3,191,698,1.3043484459652124,0.07356809312551213,0.11822160993614364,False,True,1
txn_619,1280.02,744.98,6125.95,15683.51,334.28,12,8,2398.74,10,5,899,308,3.829185114275458,1.718193777014148,0.39059815054155606,False,False,0
txn_620,2180.48,1454.57,9924.16,16010.53,395.5,8,6,784.17,12,2,1061,134,5.513223767383059,1.4990547034518793,0.6198520598631025,False,True,0
txn_621,301.5,7927.74,1889.07,7594.04,122.0,6,3,2442.73,16,4,11,252,2.471311475409836,0.03803101514429081,0.2487569199003429,True,True,0
txn_622,2379.44,2133.87,6946.7,9659.47,926.05,4,2,2070.21,8,0,684,2,2.5694508935802602,1.115081987187598,0.71915953980912,False,False,0
txn_623,2608.59,3331.7,6183.18,7059.91,941.52,10,7,2097.16,4,3,941,454,2.7706156003058884,0.7829606507188523,0.875815697367247,False,True,0
txn_624,3892.29,4748.48,8422.91,16923.88,190.44,6,1,2681.19,9,6,714,662,20.43840579710145,0.8196917750522273,0.49769379125826935,True,False,1
txn_625,892.55,2744.52,5742.96,12541.8,349.12,6,6,2476.26,20,5,885,672,2.5565708065994497,0.32521169457682947,0.4579055637946707,True,False,0
txn_626,961.42,16469.27,185.68,10404.72,132.88,0,1,2034.49,4,4,648,584,7.23524984948826,0.05837660078436992,0.017845746930239353,False,True,0
txn_627,1902.71,13662.41,7763.64,13942.0,791.97,12,6,1892.56,19,3,671,57,2.402502620048739,0.1392660592091732,0.5568526753693875,True,True,1
txn_628,3592.31,11006.88,692.96,16190.49,485.27,4,9,1897.36,18,2,271,37,7.402703649514703,0.32636950707194046,0.0428004340819827,False,True,0
txn_629,908.65,17783.32,4809.64,5107.74,413.61,11,10,2645.31,7,6,1036,239,2.1968762844225234,0.05109563343627624,0.9416375931429557,False,False,0
txn_630,1851.8,10185.71,3715.45,10793.75,421.89,9,1,2723.05,2,0,284,491,4.389295788001612,0.18180372305907003,0.34422235089751013,True,True,0
txn_631,3660.53,3134.34,7651.58,19844.04,469.8,9,2,2324.12,23,4,945,194,7.7916773094934015,1.1678790431159352,0.38558579805321896,False,True,0
txn_632,458.28,13391.74,5638.6,7444.21,628.69,1,4,1647.33,21,6,850,40,0.7289443127773624,0.03422109449556219,0.7574477345480582,True,True,0
txn_633,1541.27,12510.55,8516.39,17051.27,506.06,4,9,402.12,21,4,376,21,3.045627000750899,0.12319762120770071,0.49945781164687436,True,True,0
txn_634,203.12,18159.9,1703.72,13191.23,903.06,7,7,1361.76,11,3,321,540,0.22492414678980358,0.011185083618301863,0.12915550710585746,True,False,0
txn_635,1153.75,5709.86,3967.32,15957.73,106.43,5,4,1446.24,8,2,949,89,10.840458517335337,0.20206274759801468,0.2486143079247487,True,False,0
txn_636,4797.64,18507.8,1193.45,8180.91,875.15,2,8,2004.25,16,1,217,566,5.482077358167172,0.25922259803974546,0.1458823040468603,True,False,0
txn_637,1678.41,18637.99,3616.09,12764.89,255.51,11,2,1157.1,7,1,287,465,6.568862275449102,0.09005316560423092,0.28328407060303695,False,True,0
txn_638,2601.55,2404.9,9646.78,5431.19,390.64,11,10,218.82,18,4,185,226,6.659712267048946,1.0817705517900953,1.77618164711601,False,True,0
txn_639,1271.13,4289.05,8431.12,9165.02,679.2,1,6,1828.99,8,4,342,157,1.8715106007067137,0.2963663282078782,0.9199237972203007,False,False,0
txn_640,1049.76,542.49,2454.93,5086.56,746.15,3,9,2965.07,15,4,584,-23,1.406902097433492,1.9350771442791572,0.48263069736717934,True,True,0
txn_641,241.08,9568.3,2790.97,17421.86,878.22,10,3,1494.23,4,3,709,265,0.27450980392156865,0.02519569829541298,0.16019931281734553,False,False,0
txn_642,3915.45,15309.37,2444.84,19809.45,942.2,6,3,2790.77,5,3,885,140,4.155646359583952,0.2557551355803668,0.12341786369636715,True,False,0
txn_643,3311.38,11286.63,3727.65,14493.33,797.32,6,0,2267.09,1,4,420,457,4.153138012341343,0.29338961231120364,0.25719762125060286,True,True,0
txn_644,3310.99,5564.93,5383.29,7830.53,405.45,3,7,1260.81,14,3,153,539,8.16621038352448,0.5949742404666365,0.687474538760467,True,False,0
txn_645,4315.75,2715.64,5618.19,15206.07,965.16,8,1,2212.85,17,0,151,508,4.471538397778607,1.5892202206478032,0.3694702181431494,False,False,0
txn_646,1327.96,19870.87,2370.33,17109.03,256.68,2,0,874.84,6,5,845,176,5.173601371357332,0.06682948456710754,0.13854262924315405,False,True,0
txn_647,4364.8,8333.29,8315.1,18268.81,189.58,12,1,2106.03,16,1,499,321,23.02352568836375,0.523778723649363,0.4551527986770895,False,True,1
txn_648,4453.58,5182.66,715.34,9445.98,129.08,4,8,2052.97,21,4,182,591,34.502479082739384,0.8593232046863966,0.07572956961585776,True,False,0
txn_649,2094.93,18253.32,6741.67,17060.23,78.62,1,3,717.51,16,6,246,593,26.646273212922917,0.1147698062599023,0.3951687638443327,False,False,0
txn_650,729.77,19470.48,3114.67,18768.01,335.72,13,2,429.28,3,0,21,5,2.17374597879185,0.03748084279380889,0.1659563267496128,False,True,0
txn_651,4424.7,8570.87,2345.15,18810.78,537.79,0,6,1019.13,2,5,238,585,8.227560943862846,0.5162486422031834,0.12467053466150793,False,True,0
txn_652,1565.59,13373.15,2865.0,8335.86,666.19,6,0,2214.27,18,1,937,544,2.350065296687131,0.11706965075543159,0.34369579143603657,True,True,0
txn_653,2724.45,17686.45,188.82,13803.84,491.72,2,3,739.09,2,6,262,116,5.540653217278125,0.15404165335610026,0.01367880242019612,True,True,0
txn_654,1743.45,15672.1,4237.76,16398.0,62.8,7,8,2751.7,21,2,472,307,27.761942675159236,0.11124546168031087,0.2584315160385413,False,False,0
txn_655,1493.86,11550.14,1416.89,8532.92,458.88,10,3,1515.57,9,5,173,158,3.2554480474198044,0.1293369604177958,0.16604983991412084,False,True,0
txn_656,1495.43,13629.61,3513.43,18703.17,326.86,14,10,2358.89,17,1,141,696,4.575139203328642,0.10971920693255346,0.18785211277018815,True,False,0
txn_657,3955.9,7634.13,7510.39,17882.75,634.04,13,8,557.56,5,4,95,633,6.23919626521986,0.518186093241797,0.41997958926898826,True,False,0
txn_658,791.24,9674.79,6895.7,17489.0,529.15,7,7,1964.75,16,4,827,172,1.4953037890957197,0.08178368729450458,0.3942878380696438,False,False,0
txn_659,1906.82,6906.49,2529.48,15397.64,906.0,0,8,363.77,18,6,1053,411,2.1046578366445914,0.27609103900823717,0.16427712298767863,True,False,0
txn_660,2345.99,14463.04,2366.55,7548.01,428.33,8,6,619.04,13,3,746,367,5.477062078304111,0.16220587096488703,0.3135329709420099,False,False,0
txn_661,3574.29,18943.98,1804.23,16466.41,707.5,15,2,458.79,4,5,67,531,5.052,0.18867682503887778,0.10957033135941593,False,True,0
txn_662,4746.92,9980.54,3211.07,8673.07,631.66,7,9,2239.49,8,6,13,619,7.514992242662192,0.47561755175571657,0.3702345305641486,False,True,1
txn_663,193.68,863.15,376.1,15090.31,915.66,1,9,1482.73,1,0,97,250,0.21151955966188324,0.2243874181776053,0.02492327858075812,False,True,0
txn_664,2796.83,3776.14,8143.01,13874.4,694.71,3,2,892.6,4,5,430,20,4.025895697485281,0.7406584501633944,0.5869089834515366,False,False,0
txn_665,1444.88,6748.6,6647.75,13084.26,183.41,2,4,1110.82,23,3,282,286,7.877869254675319,0.21410070236789852,0.5080722944973579,True,True,0
txn_666,4798.79,12065.07,7526.35,7066.68,528.25,3,2,1266.06,8,1,931,420,9.084316138192143,0.39774240845680964,1.0650475187782664,False,False,1
txn_667,849.69,10966.7,560.2,8479.4,844.01,6,1,379.24,13,5,146,392,1.006729778083198,0.07747909580821943,0.06606599523551196,True,True,0
txn_668,4053.67,2849.31,8180.84,18171.94,220.09,7,1,2898.17,23,2,133,674,18.418237993548093,1.4226847903527522,0.45019078865547657,False,True,1
txn_669,534.58,6387.15,1458.48,17158.02,768.97,6,2,648.34,14,5,226,546,0.695189669297892,0.0836961712187752,0.08500281501012355,False,True,0
txn_670,2274.77,12648.46,5362.76,10610.35,528.4,15,7,1357.94,17,1,422,52,4.305015140045421,0.1798456096631527,0.5054272479230185,True,True,0
txn_671,2960.13,13387.74,2823.71,12600.57,624.75,1,2,1899.86,1,6,810,213,4.7381032412965185,0.2211075207615326,0.22409383067591387,False,False,0
txn_672,4719.41,17378.7,4005.84,8136.11,636.35,4,1,2158.03,17,5,67,695,7.416374636599355,0.27156289020467583,0.4923532253128338,False,False,0
txn_673,3757.36,1848.88,2488.09,19384.53,296.66,7,10,761.35,7,0,731,50,12.665543045911143,2.0322357319025572,0.12835441457698485,False,False,0
txn_674,2640.13,7056.87,6762.07,5024.17,178.29,6,10,1109.03,15,4,764,329,14.808065511245724,0.3741219549176902,1.345907881301787,True,True,1
txn_675,4882.27,7207.99,7680.3,8525.31,697.64,0,3,2285.52,23,3,948,595,6.998265581102002,0.677341394757762,0.9008821966591245,False,True,1
txn_676,1098.11,8103.87,1402.27,12489.62,526.7,0,1,1438.71,7,2,675,296,2.084887032466299,0.13550439481383586,0.11227483302134092,False,True,0
txn_677,1030.63,5962.0,7809.41,17562.12,748.32,13,4,1903.85,1,1,305,347,1.3772583921317083,0.17286648775578667,0.4446735359967931,False,False,0
txn_678,306.16,8891.94,8922.29,18367.21,696.21,10,5,480.09,20,0,597,449,0.4397523735654472,0.03443118149695117,0.48577274392790204,True,False,0
txn_679,1775.02,18451.56,4835.38,5143.17,562.08,7,1,2054.75,0,2,169,282,3.157949046399089,0.09619891217869925,0.9401555849796915,True,False,1
txn_680,1386.12,1301.66,1055.28,19824.26,86.97,3,5,321.6,12,6,850,107,15.937909624008277,1.064886375858519,0.05323174736408825,True,False,0
txn_681,3324.09,3344.52,1669.89,11789.18,593.86,15,8,1208.97,1,5,778,284,5.597430370794464,0.9938915001255786,0.1416459838597765,True,False,0
txn_682,3250.82,4557.71,9203.65,14544.94,145.62,4,0,1002.28,17,1,110,128,22.323993956874055,0.7132573156256102,0.6327733218562607,True,False,0
txn_683,2363.28,7192.99,6127.57,5942.47,859.72,2,3,2496.58,22,6,431,212,2.7488949890662076,0.32855321639540724,1.0311486637711254,True,True,1
txn_684,3819.17,9856.4,2737.3,16273.0,820.13,3,9,1828.81,10,1,615,103,4.656786119273773,0.38748123046954264,0.16821114729920728,True,True,0
txn_685,2268.83,19013.93,2565.02,9060.68,926.05,9,6,2979.57,7,1,340,54,2.4500080989147452,0.1193246214748871,0.2830935426480132,True,True,0
txn_686,2577.89,14802.58,609.04,5324.74,302.37,7,4,289.56,6,0,499,693,8.52561431358931,0.17415139793198212,0.11437929363687241,False,True,0
txn_687,2395.65,9159.06,2177.03,15321.92,553.69,5,3,2173.9,19,6,24,38,4.3266990554281275,0.2615606841750136,0.14208597878072723,False,False,0
txn_688,2329.55,8068.7,8457.52,7370.66,738.77,10,0,1909.45,6,3,217,331,3.1532818062455163,0.288714414961518,1.1474576225195574,True,False,0
txn_689,1595.67,5335.54,1491.9,8481.9,98.05,13,9,800.35,1,0,629,290,16.274043855175933,0.2990643871098333,0.17589219396597464,False,True,0
txn_690,3887.72,19521.93,1934.1,13703.24,250.69,6,0,2159.71,11,5,886,28,15.50807770553273,0.19914629342488163,0.14114180296046774,False,True,0
txn_691,256.29,18275.04,8647.46,15704.26,645.15,11,8,1220.58,9,6,528,481,0.3972564519879098,0.014024045911801014,0.5506442201033349,True,True,1
txn_692,415.33,2714.57,3981.47,18405.12,261.54,13,10,1803.08,2,5,770,455,1.588017129311004,0.15300029102215082,0.21632404461367272,False,True,0
txn_693,452.5,5702.39,3683.8,7040.53,895.51,0,3,657.12,2,4,284,310,0.5052986566314167,0.07935269246754431,0.5232276547362202,False,True,0
txn_694,298.64,4951.68,6594.43,7717.88,488.45,0,6,707.09,3,4,1070,415,0.611403418978401,0.06031084399638102,0.8544354149066843,False,True,0
txn_695,109.68,11014.55,8764.1,6844.69,195.37,5,6,590.86,14,6,963,261,0.561396324921943,0.009957737719652643,1.2804232185825801,True,True,0
txn_696,2854.36,6580.96,1328.82,7762.76,748.32,14,7,1765.78,17,4,816,337,3.8143574941201623,0.43373003330821036,0.1711788075375253,True,True,0
txn_697,3780.61,10026.47,4031.6,15810.84,838.61,13,0,1865.23,14,3,509,635,4.508186165201941,0.37706291446541007,0.2549896147200275,False,True,0
txn_698,3385.95,3889.24,8472.09,12783.84,171.0,11,5,2836.41,16,6,862,559,19.800877192982455,0.8705942549186988,0.6627187136259528,True,False,0
txn_699,510.91,3286.15,4843.26,18547.76,729.22,9,6,169.51,4,4,799,416,0.7006253256904638,0.1554737306574563,0.26112371520873684,False,True,0
txn_700,4356.94,3352.78,7239.46,10710.79,862.99,9,9,2674.15,21,2,130,704,5.048656415485695,1.2995007128412837,0.6759034581015966,True,True,0
txn_701,4173.36,13487.6,1961.64,15568.32,190.29,5,4,1306.95,18,4,1050,420,21.931578117609963,0.3094219876034283,0.12600203490164644,True,True,0
txn_702,889.42,8474.35,6885.02,18385.39,127.5,0,1,2949.27,21,1,596,460,6.975843137254902,0.10495436228147291,0.37448321738075724,True,True,0
txn_703,4293.28,4447.27,6512.86,5565.61,288.9,0,5,1584.3,7,0,738,613,14.860782277604708,0.9653742633120992,1.1701969775101022,False,True,0
txn_704,675.14,985.27,4811.72,15556.96,323.3,13,0,2578.29,14,5,222,20,2.0882771419733994,0.68523348929735,0.3092969320484208,True,False,0
txn_705,3964.39,18256.05,4245.77,14588.22,261.06,12,4,1208.57,2,4,14,624,15.185742741132307,0.21715486099128783,0.29104099060749017,False,False,0
txn_706,2753.11,13673.37,2331.35,11136.28,61.32,12,6,1787.88,17,5,699,570,44.897423352902806,0.20134831427804556,0.20934728652656,False,True,0
txn_707,3247.64,11651.49,5210.83,14366.36,942.7,14,9,1299.88,17,5,627,114,3.445040840140023,0.27873173302298676,0.3627105265356012,False,False,0
txn_708,279.3,19709.15,7590.75,16846.39,355.09,1,3,940.37,14,1,288,11,0.7865611535103777,0.0141710829741516,0.4505861493174502,False,True,0
txn_709,4496.81,12333.57,2825.82,9420.23,338.79,12,2,1327.12,6,4,30,645,13.273148558103841,0.3645992198528083,0.29997356752435983,False,False,0
